case,T,J,value
policy,T1498,CHP_muniwaste,1.2732615083251715
policy,T1498,CHP_natgas,2.70906949352179
policy,T1498,CHP_straw,1.453252032520325
policy,T1498,CHP_w-chip,1.3018322082931535
policy,T1498,CHP_w-pellet,1.544041450777202
policy,T1498,CHP_w-waste,1.3018322082931535
policy,T1498,FF_solar,2.2222222222222223
policy,T1498,FF_industry,1.0
policy,T1498,HOB_biofuel,0.970873786407767
policy,T1498,HOB_elec,1.0101010101010102
policy,T1498,HOB_gasoil,0.970873786407767
policy,T1498,HOB_muniwaste,0.9469696969696969
policy,T1498,HOB_natgas,0.970873786407767
policy,T1498,HOB_straw,0.970873786407767
policy,T1498,HOB_w-chip,0.8771929824561404
policy,T1498,HOB_w-pellet,0.9891196834817014
policy,T1498,HOB_w-waste,0.8771929824561404
policy,T1498,HP_ambient,0.4323389537397319
policy,T1498,HP_industry,0.3506311360448808
policy,T1498,HR_S-near,0.3325573661456601
policy,T1498,HR_S-far,0.3325573661456601
policy,T1498,HR_M-near,0.29664787896766537
policy,T1498,HR_M-far,0.29664787896766537
policy,T1498,HR_L-near,0.2680246582685607
policy,T1498,HR_L-far,0.2680246582685607
policy,T1618,CHP_biofuel,2.0969560315670797
policy,T1618,CHP_coal,1.7358490566037734
policy,T1618,CHP_muniwaste,1.2732615083251715
policy,T1618,CHP_natgas,2.70906949352179
policy,T1618,CHP_straw,1.453252032520325
policy,T1618,CHP_w-chip,1.3018322082931535
policy,T1618,CHP_w-pellet,1.544041450777202
policy,T1618,CHP_w-waste,1.3018322082931535
policy,T1618,FF_solar,2.2222222222222223
policy,T1618,FF_industry,1.0
policy,T1618,HOB_biofuel,0.970873786407767
policy,T1618,HOB_elec,1.0101010101010102
policy,T1618,HOB_gasoil,0.970873786407767
policy,T1618,HOB_muniwaste,0.9469696969696969
policy,T1618,HOB_natgas,0.970873786407767
policy,T1618,HOB_straw,0.970873786407767
policy,T1618,HOB_w-chip,0.8771929824561404
policy,T1618,HOB_w-pellet,0.9891196834817014
policy,T1618,HOB_w-waste,0.8771929824561404
policy,T1618,HP_ambient,0.44662795891022783
policy,T1618,HP_industry,0.3506311360448808
policy,T1618,HR_S-near,0.3325573661456601
policy,T1618,HR_S-far,0.3325573661456601
policy,T1618,HR_M-near,0.29664787896766537
policy,T1618,HR_M-far,0.29664787896766537
policy,T1618,HR_L-near,0.2680246582685607
policy,T1618,HR_L-far,0.2680246582685607
policy,T1738,CHP_biofuel,2.0969560315670797
policy,T1738,CHP_coal,1.7358490566037734
policy,T1738,CHP_muniwaste,1.2732615083251715
policy,T1738,CHP_natgas,2.70906949352179
policy,T1738,CHP_straw,1.453252032520325
policy,T1738,CHP_w-chip,1.3018322082931535
policy,T1738,CHP_w-pellet,1.544041450777202
policy,T1738,CHP_w-waste,1.3018322082931535
policy,T1738,FF_solar,2.2222222222222223
policy,T1738,FF_industry,1.0
policy,T1738,HOB_biofuel,0.970873786407767
policy,T1738,HOB_elec,1.0101010101010102
policy,T1738,HOB_gasoil,0.970873786407767
policy,T1738,HOB_muniwaste,0.9469696969696969
policy,T1738,HOB_natgas,0.970873786407767
policy,T1738,HOB_straw,0.970873786407767
policy,T1738,HOB_w-chip,0.8771929824561404
policy,T1738,HOB_w-pellet,0.9891196834817014
policy,T1738,HOB_w-waste,0.8771929824561404
policy,T1738,HP_ambient,0.40290088638195
policy,T1738,HP_industry,0.3473428273706148
policy,T1738,HR_S-near,0.32916392363396973
policy,T1738,HR_S-far,0.32916392363396973
policy,T1738,HR_M-near,0.2937720329024677
policy,T1738,HR_M-far,0.2937720329024677
policy,T1738,HR_L-near,0.2653927813163482
policy,T1738,HR_L-far,0.2653927813163482
policy,T1858,CHP_biofuel,2.0969560315670797
policy,T1858,CHP_coal,1.7358490566037734
policy,T1858,CHP_muniwaste,1.2732615083251715
policy,T1858,CHP_natgas,2.70906949352179
policy,T1858,CHP_straw,1.453252032520325
policy,T1858,CHP_w-chip,1.3018322082931535
policy,T1858,CHP_w-pellet,1.544041450777202
policy,T1858,CHP_w-waste,1.3018322082931535
policy,T1858,FF_solar,2.2222222222222223
policy,T1858,FF_industry,1.0
policy,T1858,HOB_biofuel,0.970873786407767
policy,T1858,HOB_elec,1.0101010101010102
policy,T1858,HOB_gasoil,0.970873786407767
policy,T1858,HOB_muniwaste,0.9469696969696969
policy,T1858,HOB_natgas,0.970873786407767
policy,T1858,HOB_straw,0.970873786407767
policy,T1858,HOB_w-chip,0.8771929824561404
policy,T1858,HOB_w-pellet,0.9891196834817014
policy,T1858,HOB_w-waste,0.8771929824561404
policy,T1858,HP_ambient,0.41981528127623846
policy,T1858,HP_industry,0.34435261707988984
policy,T1858,HR_S-near,0.3261578604044358
policy,T1858,HR_S-far,0.3261578604044358
policy,T1858,HR_M-near,0.2910360884749709
policy,T1858,HR_M-far,0.2910360884749709
policy,T1858,HR_L-near,0.26288117770767616
policy,T1858,HR_L-far,0.26288117770767616
policy,T1978,CHP_biofuel,2.0969560315670797
policy,T1978,CHP_coal,1.7358490566037734
policy,T1978,CHP_muniwaste,1.2732615083251715
policy,T1978,CHP_natgas,2.70906949352179
policy,T1978,CHP_straw,1.453252032520325
policy,T1978,CHP_w-chip,1.3018322082931535
policy,T1978,CHP_w-pellet,1.544041450777202
policy,T1978,CHP_w-waste,1.3018322082931535
policy,T1978,FF_solar,2.2222222222222223
policy,T1978,FF_industry,1.0
policy,T1978,HOB_biofuel,0.970873786407767
policy,T1978,HOB_elec,1.0101010101010102
policy,T1978,HOB_gasoil,0.970873786407767
policy,T1978,HOB_muniwaste,0.9469696969696969
policy,T1978,HOB_natgas,0.970873786407767
policy,T1978,HOB_straw,0.970873786407767
policy,T1978,HOB_w-chip,0.8771929824561404
policy,T1978,HOB_w-pellet,0.9891196834817014
policy,T1978,HOB_w-waste,0.8771929824561404
policy,T1978,HP_ambient,0.40551500405515
policy,T1978,HP_industry,0.34435261707988984
policy,T1978,HR_S-near,0.3261578604044358
policy,T1978,HR_S-far,0.3261578604044358
policy,T1978,HR_M-near,0.2910360884749709
policy,T1978,HR_M-far,0.2910360884749709
policy,T1978,HR_L-near,0.26288117770767616
policy,T1978,HR_L-far,0.26288117770767616
policy,T2098,CHP_biofuel,2.0969560315670797
policy,T2098,CHP_coal,1.7358490566037734
policy,T2098,CHP_muniwaste,1.2732615083251715
policy,T2098,CHP_natgas,2.70906949352179
policy,T2098,CHP_straw,1.453252032520325
policy,T2098,CHP_w-chip,1.3018322082931535
policy,T2098,CHP_w-pellet,1.544041450777202
policy,T2098,CHP_w-waste,1.3018322082931535
policy,T2098,FF_solar,2.2222222222222223
policy,T2098,FF_industry,1.0
policy,T2098,HOB_biofuel,0.970873786407767
policy,T2098,HOB_elec,1.0101010101010102
policy,T2098,HOB_gasoil,0.970873786407767
policy,T2098,HOB_muniwaste,0.9469696969696969
policy,T2098,HOB_natgas,0.970873786407767
policy,T2098,HOB_straw,0.970873786407767
policy,T2098,HOB_w-chip,0.8771929824561404
policy,T2098,HOB_w-pellet,0.9891196834817014
policy,T2098,HOB_w-waste,0.8771929824561404
policy,T2098,HP_ambient,0.4242681374628765
policy,T2098,HP_industry,0.34435261707988984
policy,T2098,HR_S-near,0.3261578604044358
policy,T2098,HR_S-far,0.3261578604044358
policy,T2098,HR_M-near,0.2910360884749709
policy,T2098,HR_M-far,0.2910360884749709
policy,T2098,HR_L-near,0.26288117770767616
policy,T2098,HR_L-far,0.26288117770767616
policy,T2218,CHP_biofuel,2.0969560315670797
policy,T2218,CHP_coal,1.7358490566037734
policy,T2218,CHP_muniwaste,1.2732615083251715
policy,T2218,CHP_natgas,2.70906949352179
policy,T2218,CHP_straw,1.453252032520325
policy,T2218,CHP_w-chip,1.3018322082931535
policy,T2218,CHP_w-pellet,1.544041450777202
policy,T2218,CHP_w-waste,1.3018322082931535
policy,T2218,FF_solar,2.2222222222222223
policy,T2218,FF_industry,1.0
policy,T2218,HOB_biofuel,0.970873786407767
policy,T2218,HOB_elec,1.0101010101010102
policy,T2218,HOB_gasoil,0.970873786407767
policy,T2218,HOB_muniwaste,0.9469696969696969
policy,T2218,HOB_natgas,0.970873786407767
policy,T2218,HOB_straw,0.970873786407767
policy,T2218,HOB_w-chip,0.8771929824561404
policy,T2218,HOB_w-pellet,0.9891196834817014
policy,T2218,HOB_w-waste,0.8771929824561404
policy,T2218,HP_ambient,0.43497172683775553
policy,T2218,HP_industry,0.34118048447628796
policy,T2218,HR_S-near,0.32310177705977383
policy,T2218,HR_S-far,0.32310177705977383
policy,T2218,HR_M-near,0.28826751225136926
policy,T2218,HR_M-far,0.28826751225136926
policy,T2218,HR_L-near,0.2604166666666667
policy,T2218,HR_L-far,0.2604166666666667
policy,T2338,CHP_biofuel,2.0969560315670797
policy,T2338,CHP_coal,1.7358490566037734
policy,T2338,CHP_muniwaste,1.2732615083251715
policy,T2338,CHP_natgas,2.70906949352179
policy,T2338,CHP_straw,1.453252032520325
policy,T2338,CHP_w-chip,1.3018322082931535
policy,T2338,CHP_w-pellet,1.544041450777202
policy,T2338,CHP_w-waste,1.3018322082931535
policy,T2338,FF_solar,2.2222222222222223
policy,T2338,FF_industry,1.0
policy,T2338,HOB_biofuel,0.970873786407767
policy,T2338,HOB_elec,1.0101010101010102
policy,T2338,HOB_gasoil,0.970873786407767
policy,T2338,HOB_muniwaste,0.9469696969696969
policy,T2338,HOB_natgas,0.970873786407767
policy,T2338,HOB_straw,0.970873786407767
policy,T2338,HOB_w-chip,0.8771929824561404
policy,T2338,HOB_w-pellet,0.9891196834817014
policy,T2338,HOB_w-waste,0.8771929824561404
policy,T2338,HP_ambient,0.4048582995951417
policy,T2338,HP_industry,0.34118048447628796
policy,T2338,HR_S-near,0.32310177705977383
policy,T2338,HR_S-far,0.32310177705977383
policy,T2338,HR_M-near,0.28826751225136926
policy,T2338,HR_M-far,0.28826751225136926
policy,T2338,HR_L-near,0.2604166666666667
policy,T2338,HR_L-far,0.2604166666666667
policy,T2458,CHP_biofuel,2.0969560315670797
policy,T2458,CHP_coal,1.7358490566037734
policy,T2458,CHP_muniwaste,1.2732615083251715
policy,T2458,CHP_natgas,2.70906949352179
policy,T2458,CHP_straw,1.453252032520325
policy,T2458,CHP_w-chip,1.3018322082931535
policy,T2458,CHP_w-pellet,1.544041450777202
policy,T2458,CHP_w-waste,1.3018322082931535
policy,T2458,FF_solar,2.2222222222222223
policy,T2458,FF_industry,1.0
policy,T2458,HOB_biofuel,0.970873786407767
policy,T2458,HOB_elec,1.0101010101010102
policy,T2458,HOB_gasoil,0.970873786407767
policy,T2458,HOB_muniwaste,0.9469696969696969
policy,T2458,HOB_natgas,0.970873786407767
policy,T2458,HOB_straw,0.970873786407767
policy,T2458,HOB_w-chip,0.8771929824561404
policy,T2458,HOB_w-pellet,0.9891196834817014
policy,T2458,HOB_w-waste,0.8771929824561404
policy,T2458,HP_ambient,0.39354584809130266
policy,T2458,HP_industry,0.33795201081446435
policy,T2458,HR_S-near,0.319693094629156
policy,T2458,HR_S-far,0.319693094629156
policy,T2458,HR_M-near,0.28530670470756064
policy,T2458,HR_M-far,0.28530670470756064
policy,T2458,HR_L-near,0.25779840164990975
policy,T2458,HR_L-far,0.25779840164990975
policy,T2578,CHP_biofuel,2.0969560315670797
policy,T2578,CHP_coal,1.7358490566037734
policy,T2578,CHP_muniwaste,1.2732615083251715
policy,T2578,CHP_natgas,2.70906949352179
policy,T2578,CHP_straw,1.453252032520325
policy,T2578,CHP_w-chip,1.3018322082931535
policy,T2578,CHP_w-pellet,1.544041450777202
policy,T2578,CHP_w-waste,1.3018322082931535
policy,T2578,FF_solar,2.2222222222222223
policy,T2578,FF_industry,1.0
policy,T2578,HOB_biofuel,0.970873786407767
policy,T2578,HOB_elec,1.0101010101010102
policy,T2578,HOB_gasoil,0.970873786407767
policy,T2578,HOB_muniwaste,0.9469696969696969
policy,T2578,HOB_natgas,0.970873786407767
policy,T2578,HOB_straw,0.970873786407767
policy,T2578,HOB_w-chip,0.8771929824561404
policy,T2578,HOB_w-pellet,0.9891196834817014
policy,T2578,HOB_w-waste,0.8771929824561404
policy,T2578,HP_ambient,0.3866976024748647
policy,T2578,HP_industry,0.3348961821835231
policy,T2578,HR_S-near,0.31665611146295125
policy,T2578,HR_S-far,0.31665611146295125
policy,T2578,HR_M-near,0.2825656965244419
policy,T2578,HR_M-far,0.2825656965244419
policy,T2578,HR_L-near,0.2552974214960429
policy,T2578,HR_L-far,0.2552974214960429
policy,T2698,CHP_biofuel,2.0969560315670797
policy,T2698,CHP_coal,1.7358490566037734
policy,T2698,CHP_muniwaste,1.2732615083251715
policy,T2698,CHP_natgas,2.70906949352179
policy,T2698,CHP_straw,1.453252032520325
policy,T2698,CHP_w-chip,1.3018322082931535
policy,T2698,CHP_w-pellet,1.544041450777202
policy,T2698,CHP_w-waste,1.3018322082931535
policy,T2698,FF_solar,2.2222222222222223
policy,T2698,FF_industry,1.0
policy,T2698,HOB_biofuel,0.970873786407767
policy,T2698,HOB_elec,1.0101010101010102
policy,T2698,HOB_gasoil,0.970873786407767
policy,T2698,HOB_muniwaste,0.9469696969696969
policy,T2698,HOB_natgas,0.970873786407767
policy,T2698,HOB_straw,0.970873786407767
policy,T2698,HOB_w-chip,0.8771929824561404
policy,T2698,HOB_w-pellet,0.9891196834817014
policy,T2698,HOB_w-waste,0.8771929824561404
policy,T2698,HP_ambient,0.3779289493575208
policy,T2698,HP_industry,0.3348961821835231
policy,T2698,HR_S-near,0.31665611146295125
policy,T2698,HR_S-far,0.31665611146295125
policy,T2698,HR_M-near,0.2825656965244419
policy,T2698,HR_M-far,0.2825656965244419
policy,T2698,HR_L-near,0.2552974214960429
policy,T2698,HR_L-far,0.2552974214960429
policy,T2818,CHP_biofuel,2.0969560315670797
policy,T2818,CHP_coal,1.7358490566037734
policy,T2818,CHP_muniwaste,1.2732615083251715
policy,T2818,CHP_natgas,2.70906949352179
policy,T2818,CHP_straw,1.453252032520325
policy,T2818,CHP_w-chip,1.3018322082931535
policy,T2818,CHP_w-pellet,1.544041450777202
policy,T2818,CHP_w-waste,1.3018322082931535
policy,T2818,FF_solar,2.2222222222222223
policy,T2818,FF_industry,1.0
policy,T2818,HOB_biofuel,0.970873786407767
policy,T2818,HOB_elec,1.0101010101010102
policy,T2818,HOB_gasoil,0.970873786407767
policy,T2818,HOB_muniwaste,0.9469696969696969
policy,T2818,HOB_natgas,0.970873786407767
policy,T2818,HOB_straw,0.970873786407767
policy,T2818,HOB_w-chip,0.8771929824561404
policy,T2818,HOB_w-pellet,0.9891196834817014
policy,T2818,HOB_w-waste,0.8771929824561404
policy,T2818,HP_ambient,0.3892565200467108
policy,T2818,HP_industry,0.33178500331785005
policy,T2818,HR_S-near,0.31347962382445144
policy,T2818,HR_S-far,0.31347962382445144
policy,T2818,HR_M-near,0.27979854504756574
policy,T2818,HR_M-far,0.27979854504756574
policy,T2818,HR_L-near,0.2527805864509606
policy,T2818,HR_L-far,0.2527805864509606
policy,T2938,CHP_biofuel,2.0969560315670797
policy,T2938,CHP_coal,1.7358490566037734
policy,T2938,CHP_muniwaste,1.2732615083251715
policy,T2938,CHP_natgas,2.70906949352179
policy,T2938,CHP_straw,1.453252032520325
policy,T2938,CHP_w-chip,1.3018322082931535
policy,T2938,CHP_w-pellet,1.544041450777202
policy,T2938,CHP_w-waste,1.3018322082931535
policy,T2938,FF_solar,2.2222222222222223
policy,T2938,FF_industry,1.0
policy,T2938,HOB_biofuel,0.970873786407767
policy,T2938,HOB_elec,1.0101010101010102
policy,T2938,HOB_gasoil,0.970873786407767
policy,T2938,HOB_muniwaste,0.9469696969696969
policy,T2938,HOB_natgas,0.970873786407767
policy,T2938,HOB_straw,0.970873786407767
policy,T2938,HOB_w-chip,0.8771929824561404
policy,T2938,HOB_w-pellet,0.9891196834817014
policy,T2938,HOB_w-waste,0.8771929824561404
policy,T2938,HP_ambient,0.37835792659856227
policy,T2938,HP_industry,0.3284072249589491
policy,T2938,HR_S-near,0.31017369727047145
policy,T2938,HR_S-far,0.31017369727047145
policy,T2938,HR_M-near,0.2767783005812344
policy,T2938,HR_M-far,0.2767783005812344
policy,T2938,HR_L-near,0.2501250625312656
policy,T2938,HR_L-far,0.2501250625312656
policy,T3058,CHP_biofuel,2.0969560315670797
policy,T3058,CHP_coal,1.7358490566037734
policy,T3058,CHP_muniwaste,1.2732615083251715
policy,T3058,CHP_natgas,2.70906949352179
policy,T3058,CHP_straw,1.453252032520325
policy,T3058,CHP_w-chip,1.3018322082931535
policy,T3058,CHP_w-pellet,1.544041450777202
policy,T3058,CHP_w-waste,1.3018322082931535
policy,T3058,FF_solar,2.2222222222222223
policy,T3058,FF_industry,1.0
policy,T3058,HOB_biofuel,0.970873786407767
policy,T3058,HOB_elec,1.0101010101010102
policy,T3058,HOB_gasoil,0.970873786407767
policy,T3058,HOB_muniwaste,0.9469696969696969
policy,T3058,HOB_natgas,0.970873786407767
policy,T3058,HOB_straw,0.970873786407767
policy,T3058,HOB_w-chip,0.8771929824561404
policy,T3058,HOB_w-pellet,0.9891196834817014
policy,T3058,HOB_w-waste,0.8771929824561404
policy,T3058,HP_ambient,0.3620564808110065
policy,T3058,HP_industry,0.3284072249589491
policy,T3058,HR_S-near,0.31017369727047145
policy,T3058,HR_S-far,0.31017369727047145
policy,T3058,HR_M-near,0.2767783005812344
policy,T3058,HR_M-far,0.2767783005812344
policy,T3058,HR_L-near,0.2501250625312656
policy,T3058,HR_L-far,0.2501250625312656
policy,T3178,CHP_biofuel,2.0969560315670797
policy,T3178,CHP_coal,1.7358490566037734
policy,T3178,CHP_muniwaste,1.2732615083251715
policy,T3178,CHP_natgas,2.70906949352179
policy,T3178,CHP_straw,1.453252032520325
policy,T3178,CHP_w-chip,1.3018322082931535
policy,T3178,CHP_w-pellet,1.544041450777202
policy,T3178,CHP_w-waste,1.3018322082931535
policy,T3178,FF_solar,2.2222222222222223
policy,T3178,FF_industry,1.0
policy,T3178,HOB_biofuel,0.970873786407767
policy,T3178,HOB_elec,1.0101010101010102
policy,T3178,HOB_gasoil,0.970873786407767
policy,T3178,HOB_muniwaste,0.9469696969696969
policy,T3178,HOB_natgas,0.970873786407767
policy,T3178,HOB_straw,0.970873786407767
policy,T3178,HOB_w-chip,0.8771929824561404
policy,T3178,HOB_w-pellet,0.9891196834817014
policy,T3178,HOB_w-waste,0.8771929824561404
policy,T3178,HP_ambient,0.33433634236041454
policy,T3178,HP_industry,0.3253090435914119
policy,T3178,HR_S-near,0.30703101013202333
policy,T3178,HR_S-far,0.30703101013202333
policy,T3178,HR_M-near,0.273972602739726
policy,T3178,HR_M-far,0.273972602739726
policy,T3178,HR_L-near,0.2475860361475613
policy,T3178,HR_L-far,0.2475860361475613
policy,T3298,CHP_biofuel,2.0969560315670797
policy,T3298,CHP_coal,1.7358490566037734
policy,T3298,CHP_muniwaste,1.2732615083251715
policy,T3298,CHP_natgas,2.70906949352179
policy,T3298,CHP_straw,1.453252032520325
policy,T3298,CHP_w-chip,1.3018322082931535
policy,T3298,CHP_w-pellet,1.544041450777202
policy,T3298,CHP_w-waste,1.3018322082931535
policy,T3298,FF_solar,2.2222222222222223
policy,T3298,FF_industry,1.0
policy,T3298,HOB_biofuel,0.970873786407767
policy,T3298,HOB_elec,1.0101010101010102
policy,T3298,HOB_gasoil,0.970873786407767
policy,T3298,HOB_muniwaste,0.9469696969696969
policy,T3298,HOB_natgas,0.970873786407767
policy,T3298,HOB_straw,0.970873786407767
policy,T3298,HOB_w-chip,0.8771929824561404
policy,T3298,HOB_w-pellet,0.9891196834817014
policy,T3298,HOB_w-waste,0.8771929824561404
policy,T3298,HP_ambient,0.37835792659856227
policy,T3298,HP_industry,0.3253090435914119
policy,T3298,HR_S-near,0.30703101013202333
policy,T3298,HR_S-far,0.30703101013202333
policy,T3298,HR_M-near,0.273972602739726
policy,T3298,HR_M-far,0.273972602739726
policy,T3298,HR_L-near,0.2475860361475613
policy,T3298,HR_L-far,0.2475860361475613
policy,T3418,CHP_biofuel,2.0969560315670797
policy,T3418,CHP_coal,1.7358490566037734
policy,T3418,CHP_muniwaste,1.2732615083251715
policy,T3418,CHP_natgas,2.70906949352179
policy,T3418,CHP_straw,1.453252032520325
policy,T3418,CHP_w-chip,1.3018322082931535
policy,T3418,CHP_w-pellet,1.544041450777202
policy,T3418,CHP_w-waste,1.3018322082931535
policy,T3418,FF_solar,2.2222222222222223
policy,T3418,FF_industry,1.0
policy,T3418,HOB_biofuel,0.970873786407767
policy,T3418,HOB_elec,1.0101010101010102
policy,T3418,HOB_gasoil,0.970873786407767
policy,T3418,HOB_muniwaste,0.9469696969696969
policy,T3418,HOB_natgas,0.970873786407767
policy,T3418,HOB_straw,0.970873786407767
policy,T3418,HOB_w-chip,0.8771929824561404
policy,T3418,HOB_w-pellet,0.9891196834817014
policy,T3418,HOB_w-waste,0.8771929824561404
policy,T3418,HP_ambient,0.3487966515521451
policy,T3418,HP_industry,0.3221649484536082
policy,T3418,HR_S-near,0.3038590094196293
policy,T3418,HR_S-far,0.3038590094196293
policy,T3418,HR_M-near,0.27122321670735017
policy,T3418,HR_M-far,0.27122321670735017
policy,T3418,HR_L-near,0.24509803921568626
policy,T3418,HR_L-far,0.24509803921568626
policy,T3538,CHP_biofuel,2.0969560315670797
policy,T3538,CHP_coal,1.7358490566037734
policy,T3538,CHP_muniwaste,1.2732615083251715
policy,T3538,CHP_natgas,2.70906949352179
policy,T3538,CHP_straw,1.453252032520325
policy,T3538,CHP_w-chip,1.3018322082931535
policy,T3538,CHP_w-pellet,1.544041450777202
policy,T3538,CHP_w-waste,1.3018322082931535
policy,T3538,FF_solar,2.2222222222222223
policy,T3538,FF_industry,1.0
policy,T3538,HOB_biofuel,0.970873786407767
policy,T3538,HOB_elec,1.0101010101010102
policy,T3538,HOB_gasoil,0.970873786407767
policy,T3538,HOB_muniwaste,0.9469696969696969
policy,T3538,HOB_natgas,0.970873786407767
policy,T3538,HOB_straw,0.970873786407767
policy,T3538,HOB_w-chip,0.8771929824561404
policy,T3538,HOB_w-pellet,0.9891196834817014
policy,T3538,HOB_w-waste,0.8771929824561404
policy,T3538,HP_ambient,0.3359086328518643
policy,T3538,HP_industry,0.31887755102040816
policy,T3538,HR_S-near,0.3004807692307692
policy,T3538,HR_S-far,0.3004807692307692
policy,T3538,HR_M-near,0.2681684097613301
policy,T3538,HR_M-far,0.2681684097613301
policy,T3538,HR_L-near,0.24236548715462916
policy,T3538,HR_L-far,0.24236548715462916
policy,T3658,CHP_biofuel,2.0969560315670797
policy,T3658,CHP_coal,1.7358490566037734
policy,T3658,CHP_muniwaste,1.2732615083251715
policy,T3658,CHP_natgas,2.70906949352179
policy,T3658,CHP_straw,1.453252032520325
policy,T3658,CHP_w-chip,1.3018322082931535
policy,T3658,CHP_w-pellet,1.544041450777202
policy,T3658,CHP_w-waste,1.3018322082931535
policy,T3658,FF_solar,2.2222222222222223
policy,T3658,FF_industry,1.0
policy,T3658,HOB_biofuel,0.970873786407767
policy,T3658,HOB_elec,1.0101010101010102
policy,T3658,HOB_gasoil,0.970873786407767
policy,T3658,HOB_muniwaste,0.9469696969696969
policy,T3658,HOB_natgas,0.970873786407767
policy,T3658,HOB_straw,0.970873786407767
policy,T3658,HOB_w-chip,0.8771929824561404
policy,T3658,HOB_w-pellet,0.9891196834817014
policy,T3658,HOB_w-waste,0.8771929824561404
policy,T3658,HP_ambient,0.33967391304347827
policy,T3658,HP_industry,0.31887755102040816
policy,T3658,HR_S-near,0.3004807692307692
policy,T3658,HR_S-far,0.3004807692307692
policy,T3658,HR_M-near,0.2681684097613301
policy,T3658,HR_M-far,0.2681684097613301
policy,T3658,HR_L-near,0.24236548715462916
policy,T3658,HR_L-far,0.24236548715462916
policy,T3778,CHP_biofuel,2.0969560315670797
policy,T3778,CHP_coal,1.7358490566037734
policy,T3778,CHP_muniwaste,1.2732615083251715
policy,T3778,CHP_natgas,2.70906949352179
policy,T3778,CHP_straw,1.453252032520325
policy,T3778,CHP_w-chip,1.3018322082931535
policy,T3778,CHP_w-pellet,1.544041450777202
policy,T3778,CHP_w-waste,1.3018322082931535
policy,T3778,FF_solar,2.2222222222222223
policy,T3778,FF_industry,1.0
policy,T3778,HOB_biofuel,0.970873786407767
policy,T3778,HOB_elec,1.0101010101010102
policy,T3778,HOB_gasoil,0.970873786407767
policy,T3778,HOB_muniwaste,0.9469696969696969
policy,T3778,HOB_natgas,0.970873786407767
policy,T3778,HOB_straw,0.970873786407767
policy,T3778,HOB_w-chip,0.8771929824561404
policy,T3778,HOB_w-pellet,0.9891196834817014
policy,T3778,HOB_w-waste,0.8771929824561404
policy,T3778,HP_ambient,0.3004807692307692
policy,T3778,HP_industry,0.31565656565656564
policy,T3778,HR_S-near,0.2972651605231867
policy,T3778,HR_S-far,0.2972651605231867
policy,T3778,HR_M-near,0.2653927813163482
policy,T3778,HR_M-far,0.2653927813163482
policy,T3778,HR_L-near,0.23980815347721823
policy,T3778,HR_L-far,0.23980815347721823
policy,T3898,CHP_biofuel,2.0969560315670797
policy,T3898,CHP_coal,1.7358490566037734
policy,T3898,CHP_muniwaste,1.2732615083251715
policy,T3898,CHP_natgas,2.70906949352179
policy,T3898,CHP_straw,1.453252032520325
policy,T3898,CHP_w-chip,1.3018322082931535
policy,T3898,CHP_w-pellet,1.544041450777202
policy,T3898,CHP_w-waste,1.3018322082931535
policy,T3898,FF_solar,2.2222222222222223
policy,T3898,FF_industry,1.0
policy,T3898,HOB_biofuel,0.970873786407767
policy,T3898,HOB_elec,1.0101010101010102
policy,T3898,HOB_gasoil,0.970873786407767
policy,T3898,HOB_muniwaste,0.9469696969696969
policy,T3898,HOB_natgas,0.970873786407767
policy,T3898,HOB_straw,0.970873786407767
policy,T3898,HOB_w-chip,0.8771929824561404
policy,T3898,HOB_w-pellet,0.9891196834817014
policy,T3898,HOB_w-waste,0.8771929824561404
policy,T3898,HP_ambient,0.29985007496251875
policy,T3898,HP_industry,0.31565656565656564
policy,T3898,HR_S-near,0.2972651605231867
policy,T3898,HR_S-far,0.2972651605231867
policy,T3898,HR_M-near,0.2653927813163482
policy,T3898,HR_M-far,0.2653927813163482
policy,T3898,HR_L-near,0.23980815347721823
policy,T3898,HR_L-far,0.23980815347721823
policy,T4018,CHP_biofuel,2.0969560315670797
policy,T4018,CHP_coal,1.7358490566037734
policy,T4018,CHP_muniwaste,1.2732615083251715
policy,T4018,CHP_natgas,2.70906949352179
policy,T4018,CHP_straw,1.453252032520325
policy,T4018,CHP_w-chip,1.3018322082931535
policy,T4018,CHP_w-pellet,1.544041450777202
policy,T4018,CHP_w-waste,1.3018322082931535
policy,T4018,FF_solar,2.2222222222222223
policy,T4018,FF_industry,1.0
policy,T4018,HOB_biofuel,0.970873786407767
policy,T4018,HOB_elec,1.0101010101010102
policy,T4018,HOB_gasoil,0.970873786407767
policy,T4018,HOB_muniwaste,0.9469696969696969
policy,T4018,HOB_natgas,0.970873786407767
policy,T4018,HOB_straw,0.970873786407767
policy,T4018,HOB_w-chip,0.8771929824561404
policy,T4018,HOB_w-pellet,0.9891196834817014
policy,T4018,HOB_w-waste,0.8771929824561404
policy,T4018,HP_ambient,0.29850746268656714
policy,T4018,HP_industry,0.3125
policy,T4018,HR_S-near,0.29411764705882354
policy,T4018,HR_S-far,0.29411764705882354
policy,T4018,HR_M-near,0.2625360987135731
policy,T4018,HR_M-far,0.2625360987135731
policy,T4018,HR_L-near,0.23730422401518744
policy,T4018,HR_L-far,0.23730422401518744
policy,T4138,CHP_biofuel,2.0969560315670797
policy,T4138,CHP_coal,1.7358490566037734
policy,T4138,CHP_muniwaste,1.2732615083251715
policy,T4138,CHP_natgas,2.70906949352179
