,CHP_biofuel,CHP_coal,CHP_muniwaste,CHP_natgas,CHP_straw,CHP_w-chip,CHP_w-pellet,CHP_w-waste,FF_solar,FF_industry,HOB_biofuel,HOB_elec,HOB_gasoil,HOB_muniwaste,HOB_natgas,HOB_straw,HOB_w-chip,HOB_w-pellet,HOB_w-waste,HP_ambient,HP_industry,HR_S-near,HR_S-far,HR_M-near,HR_M-far,HR_L-near,HR_L-far
T0206,1,1,1,1,1,1,1,1,0.048,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0207,1,1,1,1,1,1,1,1,0.012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0208,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0209,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0210,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0211,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0212,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0213,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0214,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0215,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0216,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0217,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0218,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0219,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0220,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0221,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0222,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0223,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0224,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0225,1,1,1,1,1,1,1,1,0.026,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0226,1,1,1,1,1,1,1,1,0.155,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0227,1,1,1,1,1,1,1,1,0.193,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0228,1,1,1,1,1,1,1,1,0.212,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0229,1,1,1,1,1,1,1,1,0.172,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0230,1,1,1,1,1,1,1,1,0.101,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0231,1,1,1,1,1,1,1,1,0.027,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0232,1,1,1,1,1,1,1,1,0.001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0233,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0234,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0235,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0236,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0237,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0238,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0239,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0240,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0241,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0242,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0243,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0244,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0245,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0246,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0247,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0248,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0249,1,1,1,1,1,1,1,1,0.010,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0250,1,1,1,1,1,1,1,1,0.040,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0251,1,1,1,1,1,1,1,1,0.082,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0252,1,1,1,1,1,1,1,1,0.096,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0253,1,1,1,1,1,1,1,1,0.084,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0254,1,1,1,1,1,1,1,1,0.054,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0255,1,1,1,1,1,1,1,1,0.022,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0256,1,1,1,1,1,1,1,1,0.002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0257,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0258,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0259,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0260,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0261,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0262,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0263,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0264,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0265,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0266,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0267,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0268,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0269,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0270,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0271,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0272,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0273,1,1,1,1,1,1,1,1,0.006,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0274,1,1,1,1,1,1,1,1,0.017,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0275,1,1,1,1,1,1,1,1,0.041,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0276,1,1,1,1,1,1,1,1,0.073,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0277,1,1,1,1,1,1,1,1,0.086,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0278,1,1,1,1,1,1,1,1,0.099,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0279,1,1,1,1,1,1,1,1,0.042,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0280,1,1,1,1,1,1,1,1,0.001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0281,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0282,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0283,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0284,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0285,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0286,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0287,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0288,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0289,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0290,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0291,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0292,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0293,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0294,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0295,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0296,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0297,1,1,1,1,1,1,1,1,0.015,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0298,1,1,1,1,1,1,1,1,0.030,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0299,1,1,1,1,1,1,1,1,0.038,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0300,1,1,1,1,1,1,1,1,0.040,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0301,1,1,1,1,1,1,1,1,0.040,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0302,1,1,1,1,1,1,1,1,0.028,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0303,1,1,1,1,1,1,1,1,0.015,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0304,1,1,1,1,1,1,1,1,0.001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0305,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0306,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0307,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0308,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0309,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0310,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0311,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0312,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0313,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0314,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0315,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0316,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0317,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0318,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0319,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0320,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0321,1,1,1,1,1,1,1,1,0.023,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0322,1,1,1,1,1,1,1,1,0.140,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0323,1,1,1,1,1,1,1,1,0.182,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0324,1,1,1,1,1,1,1,1,0.154,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0325,1,1,1,1,1,1,1,1,0.089,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0326,1,1,1,1,1,1,1,1,0.031,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0327,1,1,1,1,1,1,1,1,0.005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0328,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0329,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0330,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0331,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0332,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0333,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0334,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0335,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0336,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0337,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0338,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0339,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0340,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0341,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0342,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0343,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0344,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0345,1,1,1,1,1,1,1,1,0.023,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0346,1,1,1,1,1,1,1,1,0.096,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0347,1,1,1,1,1,1,1,1,0.196,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0348,1,1,1,1,1,1,1,1,0.186,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0349,1,1,1,1,1,1,1,1,0.162,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0350,1,1,1,1,1,1,1,1,0.110,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0351,1,1,1,1,1,1,1,1,0.041,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0352,1,1,1,1,1,1,1,1,0.002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0353,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0354,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0355,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0356,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0357,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0358,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0359,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0360,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0361,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0362,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0363,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0364,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0365,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0366,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0367,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0368,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0369,1,1,1,1,1,1,1,1,0.026,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0370,1,1,1,1,1,1,1,1,0.064,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0371,1,1,1,1,1,1,1,1,0.173,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0372,1,1,1,1,1,1,1,1,0.210,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0373,1,1,1,1,1,1,1,1,0.205,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0374,1,1,1,1,1,1,1,1,0.143,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0375,1,1,1,1,1,1,1,1,0.062,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0376,1,1,1,1,1,1,1,1,0.002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0377,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0378,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0379,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0380,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0381,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0382,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0383,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0384,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0385,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0386,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0387,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0388,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0389,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0390,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0391,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0392,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0393,1,1,1,1,1,1,1,1,0.010,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0394,1,1,1,1,1,1,1,1,0.024,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0395,1,1,1,1,1,1,1,1,0.049,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0396,1,1,1,1,1,1,1,1,0.058,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0397,1,1,1,1,1,1,1,1,0.053,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0398,1,1,1,1,1,1,1,1,0.058,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0399,1,1,1,1,1,1,1,1,0.028,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0400,1,1,1,1,1,1,1,1,0.003,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0401,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0402,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0403,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0404,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0405,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0406,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0407,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0408,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0409,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0410,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0411,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0412,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0413,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0414,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0415,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0416,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0417,1,1,1,1,1,1,1,1,0.038,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0418,1,1,1,1,1,1,1,1,0.098,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0419,1,1,1,1,1,1,1,1,0.157,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0420,1,1,1,1,1,1,1,1,0.256,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0421,1,1,1,1,1,1,1,1,0.281,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0422,1,1,1,1,1,1,1,1,0.302,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0423,1,1,1,1,1,1,1,1,0.123,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0424,1,1,1,1,1,1,1,1,0.012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0425,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0426,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0427,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0428,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0429,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0430,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0431,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0432,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0433,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T0434,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
