timestep,transmission supply,transmission return,distribution supply,distribution return
[unit],[°C],[°C],[°C],[°C]
[source],[Varmeplan hovedstaden],[Varmeplan hovedstaden],[Varmeplan hovedstaden],[Varmeplan hovedstaden]
T1158,115,55,90,50
T1159,115,55,90,50
T1160,115,55,90,50
T1161,115,55,90,50
T1162,115,55,90,50
T1163,115,55,90,50
T1164,115,55,90,50
T1165,115,55,90,50
T1166,115,55,90,50
T1167,115,55,90,50
T1168,115,55,90,50
T1169,115,55,90,50
T1170,115,55,90,50
T1171,115,55,90,50
T1172,115,55,90,50
T1173,115,55,90,50
T1174,115,55,90,50
T1175,115,55,90,50
T1176,115,55,90,50
T1177,115,55,90,50
T1178,115,55,90,50
T1179,115,55,90,50
T1180,115,55,90,50
T1181,115,55,90,50
T1182,115,55,90,50
T1183,115,55,90,50
T1184,115,55,90,50
T1185,115,55,90,50
T1186,115,55,90,50
T1187,115,55,90,50
T1188,115,55,90,50
T1189,115,55,90,50
T1190,115,55,90,50
T1191,115,55,90,50
T1192,115,55,90,50
T1193,115,55,90,50
T1194,115,55,90,50
T1195,115,55,90,50
T1196,115,55,90,50
T1197,115,55,90,50
T1198,115,55,90,50
T1199,115,55,90,50
T1200,115,55,90,50
T1201,115,55,90,50
T1202,115,55,90,50
T1203,115,55,90,50
T1204,115,55,90,50
T1205,115,55,90,50
T1206,115,55,90,50
T1207,115,55,90,50
T1208,115,55,90,50
T1209,115,55,90,50
T1210,115,55,90,50
T1211,115,55,90,50
T1212,115,55,90,50
T1213,115,55,90,50
T1214,115,55,90,50
T1215,115,55,90,50
T1216,115,55,90,50
T1217,115,55,90,50
T1218,115,55,90,50
T1219,115,55,90,50
T1220,115,55,90,50
T1221,115,55,90,50
T1222,115,55,90,50
T1223,115,55,90,50
T1224,115,55,90,50
T1225,115,55,90,50
T1226,115,55,90,50
T1227,115,55,90,50
T1228,115,55,90,50
T1229,115,55,90,50
T1230,115,55,90,50
T1231,115,55,90,50
T1232,115,55,90,50
T1233,115,55,90,50
T1234,115,55,90,50
T1235,115,55,90,50
T1236,115,55,90,50
T1237,115,55,90,50
T1238,115,55,90,50
T1239,115,55,90,50
T1240,115,55,90,50
T1241,115,55,90,50
T1242,115,55,90,50
T1243,115,55,90,50
T1244,115,55,90,50
T1245,115,55,90,50
T1246,115,55,90,50
T1247,115,55,90,50
T1248,115,55,90,50
T1249,115,55,90,50
T1250,115,55,90,50
T1251,115,55,90,50
T1252,115,55,90,50
T1253,115,55,90,50
T1254,115,55,90,50
T1255,115,55,90,50
T1256,115,55,90,50
T1257,115,55,90,50
T1258,115,55,90,50
T1259,115,55,90,50
T1260,115,55,90,50
T1261,115,55,90,50
T1262,115,55,90,50
T1263,115,55,90,50
T1264,115,55,90,50
T1265,115,55,90,50
T1266,115,55,90,50
T1267,115,55,90,50
T1268,115,55,90,50
T1269,115,55,90,50
T1270,115,55,90,50
T1271,115,55,90,50
T1272,115,55,90,50
T1273,115,55,90,50
T1274,115,55,90,50
T1275,115,55,90,50
T1276,115,55,90,50
T1277,115,55,90,50
T1278,115,55,90,50
T1279,115,55,90,50
T1280,115,55,90,50
T1281,115,55,90,50
T1282,115,55,90,50
T1283,115,55,90,50
T1284,115,55,90,50
T1285,115,55,90,50
T1286,115,55,90,50
T1287,115,55,90,50
T1288,115,55,90,50
T1289,115,55,90,50
T1290,115,55,90,50
T1291,115,55,90,50
T1292,115,55,90,50
T1293,115,55,90,50
T1294,115,55,90,50
T1295,115,55,90,50
T1296,115,55,90,50
T1297,115,55,90,50
T1298,115,55,90,50
T1299,115,55,90,50
T1300,115,55,90,50
T1301,115,55,90,50
T1302,115,55,90,50
T1303,115,55,90,50
T1304,115,55,90,50
T1305,115,55,90,50
T1306,115,55,90,50
T1307,115,55,90,50
T1308,115,55,90,50
T1309,115,55,90,50
T1310,115,55,90,50
T1311,115,55,90,50
T1312,115,55,90,50
T1313,115,55,90,50
T1314,115,55,90,50
T1315,115,55,90,50
T1316,115,55,90,50
T1317,115,55,90,50
T1318,115,55,90,50
T1319,115,55,90,50
T1320,115,55,90,50
T1321,115,55,90,50
T1322,115,55,90,50
T1323,115,55,90,50
T1324,115,55,90,50
T1325,115,55,90,50
T1326,115,55,90,50
T1327,115,55,90,50
T1328,115,55,90,50
T1329,115,55,90,50
T1330,115,55,90,50
T1331,115,55,90,50
T1332,115,55,90,50
T1333,115,55,90,50
T1334,115,55,90,50
T1335,115,55,90,50
T1336,115,55,90,50
T1337,115,55,90,50
T1338,115,55,90,50
T1339,115,55,90,50
T1340,115,55,90,50
T1341,115,55,90,50
T1342,115,55,90,50
T1343,115,55,90,50
T1344,115,55,90,50
T1345,115,55,90,50
T1346,115,55,90,50
T1347,115,55,90,50
T1348,115,55,90,50
T1349,115,55,90,50
T1350,115,55,90,50
T1351,115,55,90,50
T1352,115,55,90,50
T1353,115,55,90,50
T1354,115,55,90,50
T1355,115,55,90,50
T1356,115,55,90,50
T1357,115,55,90,50
T1358,115,55,90,50
T1359,115,55,90,50
T1360,115,55,90,50
T1361,115,55,90,50
T1362,115,55,90,50
T1363,115,55,90,50
T1364,115,55,90,50
T1365,115,55,90,50
T1366,115,55,90,50
T1367,115,55,90,50
T1368,115,55,90,50
T1369,115,55,90,50
T1370,115,55,90,50
T1371,115,55,90,50
T1372,115,55,90,50
T1373,114,55,89,50
T1374,114,55,89,50
T1375,114,55,89,50
T1376,114,55,89,50
T1377,114,55,89,50
T1378,114,55,89,50
T1379,114,55,89,50
T1380,114,55,89,50
T1381,114,55,89,50
T1382,114,55,89,50
T1383,114,55,89,50
T1384,114,55,89,50
T1385,114,55,89,50
T1386,114,55,89,50
T1387,114,55,89,50
T1388,114,55,89,50
T1389,114,55,89,50
T1390,114,55,89,50
T1391,114,55,89,50
T1392,114,55,89,50
T1393,114,55,89,50
T1394,114,55,89,50
T1395,114,55,89,50
T1396,114,55,89,50
T1397,114,55,89,50
T1398,114,55,89,50
T1399,114,55,89,50
T1400,114,55,89,50
T1401,114,55,89,50
T1402,114,55,89,50
T1403,114,55,89,50
T1404,114,55,89,50
T1405,114,55,89,50
T1406,114,55,89,50
T1407,114,55,89,50
T1408,114,55,89,50
T1409,114,55,89,50
T1410,114,55,89,50
T1411,114,55,89,50
T1412,114,55,89,50
T1413,114,55,89,50
T1414,114,55,89,50
T1415,114,55,89,50
T1416,114,55,89,50
T1417,114,55,89,50
T1418,114,55,89,50
T1419,114,55,89,50
T1420,114,55,89,50
T1421,114,55,89,50
T1422,114,55,89,50
T1423,114,55,89,50
T1424,114,55,89,50
T1425,114,55,89,50
T1426,114,55,89,50
T1427,114,55,89,50
T1428,114,55,89,50
T1429,114,55,89,50
T1430,114,55,89,50
T1431,114,55,89,50
T1432,114,55,89,50
T1433,114,55,89,50
T1434,114,55,89,50
T1435,114,55,89,50
T1436,114,55,89,50
T1437,114,55,89,50
T1438,114,55,89,50
T1439,114,55,89,50
T1440,114,55,89,50
T1441,114,55,89,50
T1442,114,55,89,50
T1443,114,55,89,50
T1444,114,55,89,50
T1445,114,55,89,50
T1446,114,55,89,50
T1447,114,55,89,50
T1448,114,55,89,50
T1449,114,55,89,50
T1450,114,55,89,50
T1451,114,55,89,50
T1452,114,55,89,50
T1453,114,55,89,50
T1454,114,55,89,50
T1455,114,55,89,50
T1456,114,55,89,50
T1457,114,55,89,50
T1458,114,55,89,50
T1459,114,55,89,50
T1460,114,55,89,50
T1461,114,55,89,50
T1462,114,55,89,50
T1463,114,55,89,50
T1464,114,55,89,50
T1465,114,55,89,50
T1466,114,55,89,50
T1467,114,55,89,50
T1468,114,55,89,50
T1469,114,55,89,50
T1470,114,55,89,50
T1471,114,55,89,50
T1472,114,55,89,50
T1473,114,55,89,50
T1474,114,55,89,50
T1475,114,55,89,50
T1476,114,55,89,50
T1477,114,55,89,50
T1478,114,55,89,50
T1479,114,55,89,50
T1480,114,55,89,50
T1481,114,55,89,50
T1482,114,55,89,50
T1483,114,55,89,50
T1484,114,55,89,50
T1485,114,55,89,50
T1486,114,55,89,50
T1487,114,55,89,50
T1488,114,55,89,50
T1489,114,55,89,50
T1490,114,55,89,50
T1491,114,55,89,50
T1492,114,55,89,50
T1493,114,55,89,50
T1494,114,55,89,50
T1495,114,55,89,50
T1496,114,55,89,50
T1497,114,55,89,50
T1498,114,55,89,50
T1499,114,55,89,50
T1500,114,55,89,50
T1501,114,55,89,50
T1502,114,55,89,50
T1503,114,55,89,50
T1504,114,55,89,50
T1505,114,55,89,50
T1506,114,55,89,50
T1507,114,55,89,50
T1508,114,55,89,50
T1509,114,55,89,50
T1510,114,55,89,50
T1511,114,55,89,50
T1512,114,55,89,50
T1513,114,55,89,50
T1514,114,55,89,50
T1515,114,55,89,50
T1516,114,55,89,50
T1517,114,55,89,50
T1518,114,55,89,50
T1519,114,55,89,50
T1520,114,55,89,50
T1521,114,55,89,50
T1522,114,55,89,50
T1523,114,55,89,50
T1524,114,55,89,50
T1525,114,55,89,50
T1526,114,55,89,50
T1527,114,55,89,50
T1528,114,55,89,50
T1529,114,55,89,50
T1530,114,55,89,50
T1531,114,55,89,50
T1532,114,55,89,50
T1533,114,55,89,50
T1534,114,55,89,50
T1535,114,55,89,50
T1536,114,55,89,50
T1537,114,55,89,50
T1538,114,55,89,50
T1539,114,55,89,50
T1540,114,55,89,50
T1541,114,55,89,50
T1542,114,55,89,50
T1543,114,55,89,50
T1544,114,55,89,50
T1545,114,55,89,50
T1546,114,55,89,50
T1547,114,55,89,50
T1548,114,55,89,50
T1549,114,55,89,50
T1550,114,55,89,50
T1551,114,55,89,50
T1552,114,55,89,50
T1553,114,55,89,50
T1554,114,55,89,50
T1555,114,55,89,50
T1556,114,55,89,50
T1557,114,55,89,50
T1558,114,55,89,50
T1559,114,55,89,50
T1560,114,55,89,50
T1561,114,55,89,50
T1562,114,55,89,50
T1563,114,55,89,50
T1564,114,55,89,50
T1565,114,55,89,50
T1566,114,55,89,50
T1567,114,55,89,50
T1568,114,55,89,50
T1569,114,55,89,50
T1570,114,55,89,50
T1571,114,55,89,50
T1572,114,55,89,50
T1573,114,55,89,50
T1574,114,55,89,50
T1575,114,55,89,50
T1576,114,55,89,50
T1577,114,55,89,50
T1578,114,55,89,50
T1579,114,55,89,50
T1580,114,55,89,50
T1581,114,55,89,50
T1582,114,55,89,50
T1583,114,55,89,50
T1584,114,55,89,50
T1585,114,55,89,50
T1586,114,55,89,50
T1587,114,55,89,50
T1588,114,55,89,50
T1589,114,55,89,50
T1590,114,55,89,50
T1591,114,55,89,50
T1592,114,55,89,50
T1593,114,55,89,50
T1594,114,55,89,50
T1595,114,55,89,50
T1596,114,55,89,50
T1597,114,55,89,50
T1598,114,55,89,50
T1599,114,55,89,50
T1600,114,55,89,50
T1601,114,55,89,50
T1602,114,55,89,50
T1603,114,55,89,50
T1604,114,55,89,50
T1605,114,55,89,50
T1606,114,55,89,50
T1607,114,55,89,50
T1608,114,55,89,50
T1609,114,55,89,50
T1610,114,55,89,50
T1611,114,55,89,50
T1612,114,55,89,50
T1613,114,55,89,50
T1614,114,55,89,50
T1615,114,55,89,50
T1616,114,55,89,50
T1617,114,55,89,50
T1618,114,55,89,50
T1619,114,55,89,50
T1620,114,55,89,50
T1621,114,55,89,50
T1622,114,55,89,50
T1623,114,55,89,50
T1624,114,55,89,50
T1625,114,55,89,50
T1626,114,55,89,50
T1627,114,55,89,50
T1628,114,55,89,50
T1629,114,55,89,50
T1630,114,55,89,50
T1631,114,55,89,50
T1632,114,55,89,50
T1633,114,55,89,50
T1634,114,55,89,50
T1635,114,55,89,50
T1636,114,55,89,50
T1637,114,55,89,50
T1638,114,55,89,50
T1639,114,55,89,50
T1640,114,55,89,50
T1641,114,55,89,50
T1642,114,54,89,49
T1643,114,54,89,49
T1644,114,54,89,49
T1645,114,54,89,49
T1646,114,54,89,49
T1647,114,54,89,49
T1648,114,54,89,49
T1649,114,54,89,49
T1650,114,54,89,49
T1651,114,54,89,49
T1652,114,54,89,49
T1653,114,54,89,49
T1654,114,54,89,49
T1655,114,54,89,49
T1656,114,54,89,49
T1657,114,54,89,49
T1658,114,54,89,49
T1659,114,54,89,49
T1660,114,54,89,49
T1661,114,54,89,49
T1662,114,54,89,49
T1663,114,54,89,49
T1664,114,54,89,49
T1665,114,54,89,49
T1666,114,54,89,49
T1667,114,54,89,49
T1668,114,54,89,49
T1669,114,54,89,49
T1670,114,54,89,49
T1671,114,54,89,49
T1672,114,54,89,49
T1673,114,54,89,49
T1674,114,54,89,49
T1675,114,54,89,49
T1676,114,54,89,49
T1677,114,54,89,49
T1678,114,54,89,49
T1679,114,54,89,49
T1680,114,54,89,49
T1681,114,54,89,49
T1682,114,54,89,49
T1683,114,54,89,49
T1684,114,54,89,49
T1685,114,54,89,49
T1686,114,54,89,49
T1687,114,54,89,49
T1688,114,54,89,49
T1689,114,54,89,49
T1690,114,54,89,49
T1691,114,54,89,49
T1692,114,54,89,49
T1693,114,54,89,49
T1694,114,54,89,49
T1695,114,54,89,49
T1696,114,54,89,49
T1697,114,54,89,49
T1698,114,54,89,49
T1699,114,54,89,49
T1700,114,54,89,49
T1701,114,54,89,49
T1702,114,54,89,49
T1703,114,54,89,49
T1704,114,54,89,49
T1705,114,54,89,49
T1706,114,54,89,49
T1707,114,54,89,49
T1708,114,54,89,49
T1709,114,54,89,49
T1710,114,54,89,49
T1711,114,54,89,49
T1712,114,54,89,49
T1713,114,54,89,49
T1714,114,54,89,49
T1715,114,54,89,49
T1716,114,54,89,49
T1717,114,54,89,49
T1718,114,54,89,49
T1719,114,54,89,49
T1720,114,54,89,49
T1721,114,54,89,49
T1722,114,54,89,49
T1723,114,54,89,49
T1724,114,54,89,49
T1725,114,54,89,49
T1726,114,54,89,49
T1727,114,54,89,49
T1728,114,54,89,49
T1729,114,54,89,49
T1730,114,54,89,49
T1731,114,54,89,49
T1732,114,54,89,49
T1733,114,54,89,49
T1734,114,54,89,49
T1735,114,54,89,49
T1736,114,54,89,49
T1737,114,54,89,49
T1738,114,54,89,49
T1739,114,54,89,49
T1740,114,54,89,49
T1741,114,54,89,49
T1742,114,54,89,49
T1743,114,54,89,49
T1744,114,54,89,49
T1745,114,54,89,49
T1746,114,54,89,49
T1747,114,54,89,49
T1748,114,54,89,49
T1749,114,54,89,49
T1750,114,54,89,49
T1751,114,54,89,49
T1752,114,54,89,49
T1753,114,54,89,49
T1754,114,54,89,49
T1755,114,54,89,49
T1756,114,54,89,49
T1757,114,54,89,49
T1758,114,54,89,49
T1759,114,54,89,49
T1760,114,54,89,49
T1761,114,54,89,49
T1762,114,54,89,49
T1763,114,54,89,49
T1764,114,54,89,49
T1765,114,54,89,49
T1766,114,54,89,49
T1767,114,54,89,49
T1768,114,54,89,49
T1769,114,54,89,49
T1770,114,54,89,49
T1771,114,54,89,49
T1772,114,54,89,49
T1773,114,54,89,49
T1774,114,54,89,49
T1775,114,54,89,49
T1776,114,54,89,49
T1777,114,54,89,49
T1778,114,54,89,49
T1779,114,54,89,49
T1780,114,54,89,49
T1781,114,54,89,49
T1782,114,54,89,49
T1783,114,54,89,49
T1784,114,54,89,49
T1785,114,54,89,49
T1786,114,54,89,49
T1787,114,54,89,49
T1788,114,54,89,49
T1789,114,54,89,49
T1790,114,54,89,49
T1791,114,54,89,49
T1792,114,54,89,49
T1793,114,54,89,49
T1794,114,54,89,49
T1795,114,54,89,49
T1796,114,54,89,49
T1797,114,54,89,49
T1798,114,54,89,49
T1799,114,54,89,49
T1800,114,54,89,49
T1801,114,54,89,49
T1802,114,54,89,49
T1803,114,54,89,49
T1804,114,54,89,49
T1805,114,54,89,49
T1806,114,54,89,49
T1807,114,54,89,49
T1808,114,54,89,49
T1809,114,54,89,49
T1810,114,54,89,49
T1811,114,54,89,49
T1812,114,54,89,49
T1813,114,54,89,49
T1814,114,54,89,49
T1815,114,54,89,49
T1816,114,54,89,49
T1817,114,54,89,49
T1818,114,54,89,49
T1819,114,54,89,49
T1820,114,54,89,49
T1821,114,54,89,49
T1822,114,54,89,49
T1823,114,54,89,49
T1824,114,54,89,49
T1825,114,54,89,49
T1826,114,54,89,49
T1827,114,54,89,49
T1828,114,54,89,49
T1829,114,54,89,49
T1830,114,54,89,49
T1831,114,54,89,49
T1832,114,54,89,49
T1833,114,54,89,49
T1834,114,54,89,49
T1835,114,54,89,49
T1836,114,54,89,49
T1837,114,54,89,49
T1838,114,54,89,49
T1839,114,54,89,49
T1840,114,54,89,49
T1841,114,54,89,49
T1842,114,54,89,49
T1843,114,54,89,49
T1844,114,54,89,49
T1845,114,54,89,49
T1846,114,54,89,49
T1847,114,54,89,49
T1848,114,54,89,49
T1849,114,54,89,49
T1850,114,54,89,49
T1851,114,54,89,49
T1852,114,54,89,49
T1853,113,54,88,49
T1854,113,54,88,49
T1855,113,54,88,49
T1856,113,54,88,49
T1857,113,54,88,49
T1858,113,54,88,49
T1859,113,54,88,49
T1860,113,54,88,49
T1861,113,54,88,49
T1862,113,54,88,49
T1863,113,54,88,49
T1864,113,54,88,49
T1865,113,54,88,49
T1866,113,54,88,49
T1867,113,54,88,49
T1868,113,54,88,49
T1869,113,54,88,49
T1870,113,54,88,49
T1871,113,54,88,49
T1872,113,54,88,49
T1873,113,54,88,49
T1874,113,54,88,49
T1875,113,54,88,49
T1876,113,54,88,49
T1877,113,54,88,49
T1878,113,54,88,49
T1879,113,54,88,49
T1880,113,54,88,49
T1881,113,54,88,49
T1882,113,54,88,49
T1883,113,54,88,49
T1884,113,54,88,49
T1885,113,54,88,49
T1886,113,54,88,49
T1887,113,54,88,49
T1888,113,54,88,49
T1889,113,54,88,49
T1890,113,54,88,49
T1891,113,54,88,49
T1892,113,54,88,49
T1893,113,54,88,49
T1894,113,54,88,49
T1895,113,54,88,49
T1896,113,54,88,49
T1897,113,54,88,49
T1898,113,54,88,49
T1899,113,54,88,49
T1900,113,54,88,49
T1901,113,54,88,49
T1902,113,54,88,49
T1903,113,54,88,49
T1904,113,54,88,49
T1905,113,54,88,49
T1906,113,54,88,49
T1907,113,54,88,49
T1908,113,54,88,49
T1909,113,54,88,49
T1910,113,54,88,49
T1911,113,54,88,49
T1912,113,54,88,49
T1913,113,54,88,49
T1914,113,54,88,49
T1915,113,54,88,49
T1916,113,54,88,49
T1917,113,54,88,49
T1918,113,54,88,49
T1919,113,54,88,49
T1920,113,54,88,49
T1921,113,54,88,49
T1922,113,54,88,49
T1923,113,54,88,49
T1924,113,54,88,49
T1925,113,54,88,49
T1926,113,54,88,49
T1927,113,54,88,49
T1928,113,54,88,49
T1929,113,54,88,49
T1930,113,54,88,49
T1931,113,54,88,49
T1932,113,54,88,49
T1933,113,54,88,49
T1934,113,54,88,49
T1935,113,54,88,49
T1936,113,54,88,49
T1937,113,54,88,49
T1938,113,54,88,49
T1939,113,54,88,49
T1940,113,54,88,49
T1941,113,54,88,49
T1942,113,54,88,49
T1943,113,54,88,49
T1944,113,54,88,49
T1945,113,54,88,49
T1946,113,54,88,49
T1947,113,54,88,49
T1948,113,54,88,49
T1949,113,54,88,49
T1950,113,54,88,49
T1951,113,54,88,49
T1952,113,54,88,49
T1953,113,54,88,49
T1954,113,54,88,49
T1955,113,54,88,49
T1956,113,54,88,49
T1957,113,54,88,49
T1958,113,54,88,49
T1959,113,54,88,49
T1960,113,54,88,49
T1961,113,54,88,49
T1962,113,54,88,49
T1963,113,54,88,49
T1964,113,54,88,49
T1965,113,54,88,49
T1966,113,54,88,49
T1967,113,54,88,49
T1968,113,54,88,49
T1969,113,54,88,49
T1970,113,54,88,49
T1971,113,54,88,49
T1972,113,54,88,49
T1973,113,54,88,49
T1974,113,54,88,49
T1975,113,54,88,49
T1976,113,54,88,49
T1977,113,54,88,49
T1978,113,54,88,49
T1979,113,54,88,49
T1980,113,54,88,49
T1981,113,54,88,49
T1982,113,54,88,49
T1983,113,54,88,49
T1984,113,54,88,49
T1985,113,54,88,49
T1986,113,54,88,49
T1987,113,54,88,49
T1988,113,54,88,49
T1989,113,54,88,49
T1990,113,54,88,49
T1991,113,54,88,49
T1992,113,54,88,49
T1993,113,54,88,49
T1994,113,54,88,49
T1995,113,54,88,49
T1996,113,54,88,49
T1997,113,54,88,49
T1998,113,54,88,49
T1999,113,54,88,49
T2000,113,54,88,49
T2001,113,54,88,49
T2002,113,54,88,49
T2003,113,54,88,49
T2004,113,54,88,49
T2005,113,54,88,49
T2006,113,54,88,49
T2007,113,54,88,49
T2008,113,54,88,49
T2009,113,54,88,49
T2010,113,54,88,49
T2011,113,54,88,49
T2012,113,54,88,49
T2013,113,54,88,49
T2014,113,54,88,49
T2015,113,54,88,49
T2016,113,54,88,49
T2017,113,54,88,49
T2018,113,54,88,49
T2019,113,54,88,49
T2020,113,54,88,49
T2021,113,54,88,49
T2022,113,54,88,49
T2023,113,54,88,49
T2024,113,54,88,49
T2025,113,54,88,49
T2026,113,54,88,49
T2027,113,54,88,49
T2028,113,54,88,49
T2029,113,54,88,49
T2030,113,54,88,49
T2031,113,54,88,49
T2032,113,54,88,49
T2033,113,54,88,49
T2034,113,54,88,49
T2035,113,54,88,49
T2036,113,54,88,49
T2037,113,54,88,49
T2038,113,54,88,49
T2039,113,54,88,49
T2040,113,54,88,49
T2041,113,54,88,49
T2042,113,54,88,49
T2043,113,54,88,49
T2044,113,54,88,49
T2045,113,54,88,49
T2046,113,54,88,49
T2047,113,54,88,49
T2048,113,54,88,49
T2049,113,54,88,49
T2050,113,54,88,49
T2051,113,54,88,49
T2052,113,54,88,49
T2053,113,54,88,49
T2054,113,54,88,49
T2055,113,54,88,49
T2056,113,54,88,49
T2057,113,54,88,49
T2058,113,54,88,49
T2059,113,54,88,49
T2060,113,54,88,49
T2061,113,54,88,49
T2062,113,54,88,49
T2063,113,54,88,49
T2064,113,54,88,49
T2065,113,54,88,49
T2066,113,54,88,49
T2067,113,54,88,49
T2068,113,54,88,49
T2069,113,54,88,49
T2070,113,54,88,49
T2071,113,54,88,49
T2072,113,54,88,49
T2073,113,54,88,49
T2074,113,54,88,49
T2075,113,54,88,49
T2076,113,54,88,49
T2077,113,54,88,49
T2078,113,54,88,49
T2079,113,54,88,49
T2080,113,54,88,49
T2081,113,54,88,49
T2082,113,54,88,49
T2083,113,54,88,49
T2084,113,54,88,49
T2085,113,54,88,49
T2086,113,54,88,49
T2087,113,54,88,49
T2088,113,54,88,49
T2089,113,54,88,49
T2090,113,54,88,49
T2091,113,54,88,49
T2092,113,54,88,49
T2093,113,54,88,49
T2094,113,54,88,49
T2095,113,54,88,49
T2096,113,54,88,49
T2097,113,54,88,49
T2098,113,54,88,49
T2099,113,54,88,49
T2100,113,54,88,49
T2101,113,54,88,49
T2102,113,54,88,49
T2103,113,54,88,49
T2104,113,54,88,49
T2105,113,54,88,49
T2106,113,54,88,49
T2107,113,54,88,49
T2108,113,54,88,49
T2109,113,54,88,49
T2110,113,54,88,49
T2111,113,54,88,49
T2112,113,54,88,49
T2113,113,54,88,49
T2114,113,54,88,49
T2115,113,54,88,49
T2116,113,54,88,49
T2117,113,54,88,49
T2118,113,54,88,49
T2119,113,54,88,49
T2120,113,54,88,49
T2121,113,54,88,49
T2122,113,54,88,49
T2123,113,54,88,49
T2124,113,54,88,49
T2125,113,54,88,49
T2126,113,54,88,49
T2127,113,54,88,49
T2128,113,54,88,49
T2129,113,54,88,49
T2130,113,54,88,49
T2131,113,54,88,49
T2132,113,54,88,49
T2133,113,54,88,49
T2134,113,54,88,49
T2135,113,54,88,49
T2136,113,54,88,49
T2137,113,54,88,49
T2138,113,54,88,49
T2139,113,54,88,49
T2140,113,54,88,49
T2141,113,54,88,49
T2142,113,54,88,49
T2143,113,54,88,49
T2144,113,54,88,49
T2145,113,54,88,49
T2146,113,54,88,49
T2147,113,54,88,49
T2148,113,54,88,49
T2149,113,54,88,49
T2150,113,54,88,49
T2151,113,54,88,49
T2152,113,54,88,49
T2153,113,54,88,49
T2154,113,54,88,49
T2155,113,54,88,49
T2156,113,54,88,49
T2157,113,54,88,49
T2158,113,54,88,49
T2159,113,54,88,49
T2160,113,54,88,49
T2161,113,54,88,49
T2162,113,54,88,49
T2163,113,54,88,49
T2164,113,54,88,49
T2165,113,54,88,49
T2166,113,54,88,49
T2167,113,54,88,49
T2168,113,54,88,49
T2169,113,54,88,49
T2170,113,54,88,49
T2171,113,54,88,49
T2172,113,54,88,49
T2173,113,54,88,49
T2174,113,54,88,49
T2175,113,54,88,49
T2176,113,54,88,49
T2177,113,54,88,49
T2178,113,54,88,49
T2179,113,54,88,49
T2180,113,54,88,49
T2181,113,54,88,49
T2182,113,54,88,49
T2183,113,54,88,49
T2184,113,54,88,49
T2185,113,54,88,49
T2186,113,54,88,49
T2187,113,54,88,49
T2188,113,54,88,49
T2189,113,54,88,49
T2190,113,54,88,49
T2191,113,54,88,49
T2192,113,54,88,49
T2193,113,54,88,49
T2194,113,54,88,49
T2195,113,54,88,49
T2196,113,54,88,49
T2197,113,54,88,49
T2198,113,54,88,49
T2199,113,54,88,49
T2200,113,54,88,49
T2201,113,54,88,49
T2202,113,54,88,49
T2203,113,54,88,49
T2204,113,54,88,49
T2205,112,54,87,49
T2206,112,54,87,49
T2207,112,54,87,49
T2208,112,54,87,49
T2209,112,54,87,49
T2210,112,54,87,49
T2211,112,54,87,49
T2212,112,54,87,49
T2213,112,54,87,49
T2214,112,54,87,49
T2215,112,54,87,49
T2216,112,54,87,49
T2217,112,54,87,49
T2218,112,54,87,49
T2219,112,54,87,49
T2220,112,54,87,49
T2221,112,54,87,49
T2222,112,54,87,49
T2223,112,54,87,49
T2224,112,54,87,49
T2225,112,54,87,49
T2226,112,54,87,49
T2227,112,54,87,49
T2228,112,54,87,49
T2229,112,54,87,49
T2230,112,54,87,49
T2231,112,54,87,49
T2232,112,54,87,49
T2233,112,54,87,49
T2234,112,54,87,49
T2235,112,54,87,49
T2236,112,54,87,49
T2237,112,54,87,49
T2238,112,54,87,49
T2239,112,54,87,49
T2240,112,54,87,49
T2241,112,54,87,49
T2242,112,54,87,49
T2243,112,54,87,49
T2244,112,54,87,49
T2245,112,54,87,49
T2246,112,54,87,49
T2247,112,54,87,49
T2248,112,54,87,49
T2249,112,54,87,49
T2250,112,54,87,49
T2251,112,54,87,49
T2252,112,54,87,49
T2253,112,54,87,49
T2254,112,54,87,49
T2255,112,54,87,49
T2256,112,54,87,49
T2257,112,54,87,49
T2258,112,54,87,49
T2259,112,54,87,49
T2260,112,54,87,49
T2261,112,54,87,49
T2262,112,54,87,49
T2263,112,54,87,49
T2264,112,54,87,49
T2265,112,54,87,49
T2266,112,54,87,49
T2267,112,54,87,49
T2268,112,54,87,49
T2269,112,54,87,49
T2270,112,54,87,49
T2271,112,54,87,49
T2272,112,54,87,49
T2273,112,54,87,49
T2274,112,54,87,49
T2275,112,54,87,49
T2276,112,54,87,49
T2277,112,54,87,49
T2278,112,54,87,49
T2279,112,54,87,49
T2280,112,54,87,49
T2281,112,54,87,49
T2282,112,54,87,49
T2283,112,54,87,49
T2284,112,54,87,49
T2285,112,54,87,49
T2286,112,54,87,49
T2287,112,54,87,49
T2288,112,54,87,49
T2289,112,54,87,49
T2290,112,54,87,49
T2291,112,54,87,49
T2292,112,54,87,49
T2293,112,54,87,49
T2294,112,54,87,49
T2295,112,54,87,49
T2296,112,54,87,49
T2297,112,54,87,49
T2298,112,54,87,49
T2299,112,54,87,49
T2300,112,54,87,49
T2301,112,54,87,49
T2302,112,54,87,49
T2303,112,54,87,49
T2304,112,54,87,49
T2305,112,54,87,49
T2306,112,54,87,49
T2307,112,54,87,49
T2308,112,54,87,49
T2309,112,54,87,49
T2310,112,54,87,49
T2311,112,54,87,49
T2312,112,54,87,49
T2313,112,54,87,49
T2314,112,54,87,49
